> -L"dykes_parana"
-49.701161604	-25.613587712
-49.679270563	-25.626912693
-49.662138443	-25.640237675
-49.62025993	-25.664032285
-49.584092122	-25.68021262
-49.535551118	-25.699248308
-49.511756508	-25.717332211
-49.455601228	-25.752548234
-49.426095911	-25.776342844
-49.395638811	-25.797282101
-49.362326357	-25.811558867
-49.326158549	-25.842015968
-49.314737136	-25.850582028
-49.266196132	-25.901026601
-49.225269403	-25.931483702
-49.187198027	-25.961940803
-49.151030219	-25.992397904
-49.106296352	-26.027138034
-49.071080329	-26.044746046
-49.05394821	-26.06520941
-49.027298247	-26.095666511
> -L"dykes_parana"
-49.250110975	-24.62908572
-49.208708354	-24.660494606
-49.194431588	-24.667632989
-49.183724013	-24.672629857
-49.175157954	-24.685478946
-49.160881188	-24.696186521
-49.158686135	-24.698821774
-49.134891525	-24.698226909
-49.127753142	-24.702985831
-49.102173936	-24.724995845
-49.077189596	-24.738677746
-49.063507695	-24.742246937
-49.039713085	-24.754739107
> -L"dykes_parana"
-49.399779073	-24.180319375
-49.3797916	-24.185316243
-49.343385847	-24.2031622
-49.323398374	-24.21172826
-49.301983225	-24.22029432
-49.261294442	-24.230288056
-49.220605659	-24.243137145
-49.187769097	-24.255986235
-49.158501727	-24.265979971
-49.136372739	-24.278115222
-49.122095973	-24.284539767
-49.109960722	-24.296675018
> -L"dykes_parana"
-47.4912134	-23.296805674
-47.466229059	-23.325359206
-47.438865258	-23.347964086
-47.417450109	-23.355102469
-47.406742534	-23.362240852
-47.405552804	-23.38127654
-47.386517116	-23.400312228
-47.34963547	-23.426486299
-47.32584086	-23.446711718
-47.315133286	-23.457419292
