> -L"dykes_equamp"
-38.6008402379	-5.48408821161
-38.6001214422	-5.48425300959
-38.5997682427	-5.48433092945
-38.5994188315	-5.4844059396
-38.5990726855	-5.48447814969
-38.598729899	-5.48454753734
-38.5983902807	-5.48461414122
-38.5980536622	-5.48467799438
-38.5977198655	-5.48473913037
-38.5973887672	-5.48479757163
-38.5970602321	-5.48485334198
-38.596734139	-5.484906462
-38.5960530112	-5.48501335311
-38.5953705724	-5.48511704839
-38.5946869099	-5.48521753455
-38.5940021113	-5.48531479872
-38.5933162644	-5.48540882844
-38.5926294574	-5.48549961162
-38.5919417783	-5.48558713661
-38.5912533155	-5.48567139218
-38.5905641578	-5.48575236744
-38.5898743933	-5.48583005207
-38.5891841104	-5.48590443609
-38.5884933976	-5.48597550998
-38.5878023435	-5.48604326461
-38.5871110364	-5.48610769134
-38.5864195644	-5.48616878194
-38.5857280158	-5.48622652864
-38.5850365013	-5.48628092232
-38.5843450859	-5.48633195807
-38.5836538571	-5.48637962942
-38.5829629021	-5.48642393035
-38.5822723083	-5.48646485527
-38.5815821619	-5.48650239907
-38.5808925493	-5.48653655704
-38.5802035563	-5.48656732495
-38.5795152736	-5.48659469878
-38.578827781	-5.48661867538
-38.5781411633	-5.48663925181
-38.5774555045	-5.48665642555
-38.5767708889	-5.48667019449
-38.5760873989	-5.48668055697
-38.575405117	-5.48668751175
-38.574724125	-5.486691058
-38.5742263698	-5.48669077394
-38.5737263379	-5.48668723272
-38.5732239727	-5.48668043393
-38.5727192143	-5.48667037677
-38.5722120051	-5.48665706013
-38.5717022754	-5.48664048222
-38.5711899573	-5.48662064084
-38.570674979	-5.48659753321
-38.5701573156	-5.48657115866
-38.5696368384	-5.4865415111
-38.5691134654	-5.48650858585
-38.5685871084	-5.48647237737
-38.5680576836	-5.48643287997
-38.5675250858	-5.48639008585
-38.5669892131	-5.48634398684
-38.5664499558	-5.48629457352
-38.5659079993	-5.48624191529
-38.5653624314	-5.48618593009
-38.564813124	-5.48612660479
-38.5642599376	-5.48606392434
-38.5637027416	-5.48599787403
-38.563141362	-5.4859284334
-38.5625756325	-5.48585558185
-38.5620053697	-5.48577929579
-38.5614305859	-5.48569957838
-38.5608508671	-5.48561637368
-38.5602659893	-5.48552964959
-38.5596757026	-5.48543936902
-38.5590797786	-5.48534549735
-38.558477885	-5.48524798247
-38.5572548845	-5.48504181019
-38.5562670411	-5.48486780756
-38.555259786	-5.48468391523
-38.5542310791	-5.48448976112
-38.5531782652	-5.48428484444
-38.5520996107	-5.48406883928
-38.5509897281	-5.48384067783
-38.5498437408	-5.48359935903
-38.5486543452	-5.48334334586
-38.5465462084	-5.482877648
-38.5442047544	-5.48234628935
-38.5419059121	-5.48181476416
-38.5376910304	-5.48083057721
-38.5360318547	-5.48044488388
-38.5343348645	-5.48005420882
-38.5328088343	-5.47970774291
-38.531103512	-5.47932777611
-38.5295077174	-5.47898076084
-38.5279916696	-5.47866022662
-38.52654004	-5.478362944
-38.5258944775	-5.47823139379
-38.5252432729	-5.47809546485
-38.5245861369	-5.47795509683
-38.5239227443	-5.47781022028
-38.523252801	-5.47766077134
-38.5225758658	-5.47750665196
-38.5218915217	-5.47734776723
-38.5211992891	-5.47718400582
-38.5204995261	-5.47701545808
-38.5197907845	-5.47684178072
-38.5183436675	-5.47647837317
-38.5168518858	-5.47609226587
-38.5153064875	-5.47568114366
-38.5139298928	-5.47530636743
-38.512494486	-5.47490797201
-38.5109862833	-5.47448208428
-38.5093784805	-5.47402113933
-38.5062758058	-5.47311658968
-38.5004694533	-5.47140188076
-38.4981374514	-5.47071748209
-38.4957299572	-5.47002045734
-38.4935654311	-5.46940597917
-38.4923151949	-5.46905774452
-38.4911117269	-5.46872794176
-38.489946888	-5.46841434141
-38.4888152946	-5.46811549569
-38.4877109917	-5.46782984384
-38.486632113	-5.46755691561
-38.4855757553	-5.46729597684
-38.4845396949	-5.46704647872
-38.4832805465	-5.46675235608
-38.4820465718	-5.46647438885
-38.4808351633	-5.46621199013
-38.4802372692	-5.46608648722
-38.4796442643	-5.4659647149
-38.4790557214	-5.46584658692
-38.4784716515	-5.46573210695
-38.4778918645	-5.46562123772
-38.4773161875	-5.46551394621
-38.4767444403	-5.46541019892
-38.4761764867	-5.46530997128
-38.4756121817	-5.46521323768
-38.475051392	-5.46511997529
-38.4744931734	-5.46503003345
-38.4739382328	-5.46494353246
-38.4733864557	-5.46486045448
-38.4728377358	-5.46478078352
-38.4722919631	-5.46470450365
-38.4717490498	-5.46463160268
-38.4712089036	-5.46456206823
-38.4706714386	-5.46449588922
-38.4701365201	-5.46443304951
-38.4696041217	-5.46437354646
-38.4690741677	-5.46431737158
-38.4685465869	-5.46426451735
-38.468021306	-5.46421497645
-38.4674982642	-5.4641687432
-38.4669773984	-5.46412581203
-38.466458649	-5.464086178
-38.4659528153	-5.4640509898
-38.4654422378	-5.46401930881
-38.464926723	-5.46399112299
-38.4644060548	-5.46396642052
-38.4638800353	-5.46394519167
-38.4633483784	-5.46392742455
-38.4628108119	-5.46391311005
-38.4622670267	-5.46390223991
-38.4617171851	-5.46389481259
-38.4611604295	-5.46389081178
-38.4605963556	-5.46389023453
-38.4600244919	-5.46389308034
-38.4594444313	-5.46389935027
-38.4588554723	-5.46390905099
-38.4582569588	-5.46392219323
-38.4576480965	-5.46393879437
-38.4570371338	-5.46395856025
-38.456414233	-5.4639817415
-38.4557782364	-5.46400838104
-38.4551276557	-5.46403854107
-38.4537767711	-5.46410969396
-38.4523400454	-5.46419632879
-38.4509470001	-5.46428913005
-38.4494035184	-5.46439969592
-38.4478317205	-5.4645180229
-38.4435715093	-5.46484607412
-38.4422825557	-5.46494140421
-38.4411255169	-5.46502317347
-38.439801347	-5.46511086202
-38.4385648538	-5.46518565899
-38.4373918391	-5.46524902325
-38.436270061	-5.4653016059
-38.4355880496	-5.46532929994
-38.434920807	-5.46535299402
-38.4342668799	-5.4653727396
-38.4336251282	-5.46538857093
-38.4329943209	-5.46540051649
-38.4323738369	-5.46540858614
-38.4317629161	-5.46541278968
-38.4311609268	-5.46541313137
-38.4305664046	-5.46540960334
-38.4299797604	-5.46540219917
-38.4294005337	-5.46539091302
-38.4288283273	-5.4653757371
-38.4282627211	-5.4653566597
-38.4277034411	-5.46533367101
-38.4271501828	-5.46530675848
-38.426602677	-5.465275909
-38.4258195179	-5.46522475943
-38.4250302421	-5.46516532162
-38.4242345451	-5.46509757265
-38.4234320871	-5.46502148363
-38.4226225579	-5.46493702588
-38.4218055076	-5.46484415316
-38.4209805096	-5.46474281705
-38.4201470792	-5.46463295807
-38.4193054786	-5.46451462104
-38.4184543547	-5.46438762588
-38.4175930744	-5.4642518782
-38.4167208992	-5.46410726171
-38.4158371939	-5.4639536731
-38.4149408569	-5.46379092294
-38.4140308601	-5.46361882472
-38.4131059566	-5.4634371428
-38.4121919731	-5.46325123391
-38.4112610636	-5.46305571006
-38.4103114867	-5.46285020578
-38.4093410044	-5.46263423707
-38.4083480866	-5.46240747269
-38.4073283551	-5.46216892172
-38.4062778346	-5.46191765532
-38.405190738	-5.46165229005
-38.4041820785	-5.46140169587
-38.4031305118	-5.46113646281
-38.4008498341	-5.46054971458
-38.3985336735	-5.45994222174
-38.3940929833	-5.45876510992
-38.3922735401	-5.45828545887
-38.3903812991	-5.45779253666
-38.388681324	-5.4573573153
-38.3876895551	-5.45710764626
-38.3867354183	-5.45687090108
-38.3858123116	-5.45664544233
-38.3849158914	-5.45643021017
-38.3840413506	-5.45622405822
-38.383187207	-5.45602664528
-38.3823511328	-5.45583743359
-38.3815313498	-5.45565602098
-38.3805241399	-5.45543905853
-38.3795375996	-5.45523327824
-38.3785695867	-5.45503823356
-38.3776184183	-5.45485358577
-38.3766822746	-5.45467898527
-38.375760235	-5.45451426416
-38.3748511733	-5.45435922136
-38.3739541513	-5.45421369704
-38.3730669905	-5.45407735479
-38.3721902986	-5.45395030531
-38.3713233888	-5.45383244913
-38.3704656683	-5.45372370574
-38.3696165082	-5.45362399653
-38.3687754981	-5.45353327441
-38.3679421808	-5.45345149011
-38.367116152	-5.453378604
-38.3639282974	-5.45311992759
-38.3624938686	-5.45300903435
-38.3611301732	-5.45290765556
-38.3598137281	-5.45281408643
-38.3585438818	-5.45272832453
-38.3573130681	-5.45264985959
-38.3561162155	-5.45257836943
-38.3549340423	-5.45251279943
-38.3537790118	-5.45245394103
-38.3526482677	-5.45240164895
-38.3515396222	-5.45235582237
-38.3504507003	-5.45231636655
-38.3493803841	-5.45228324454
-38.3483272643	-5.45225641284
-38.3472901862	-5.45223584219
-38.3462480226	-5.45222129112
-38.345220503	-5.4522132165
-38.3442067621	-5.45221161161
-38.343206064	-5.45221647536
-38.3422176265	-5.4522278126
-38.3412409597	-5.45224563
-38.3402755113	-5.45226993768
-38.3393207988	-5.45230074785
-38.3383758539	-5.4523380974
-38.3374408014	-5.45238198714
-38.3365152626	-5.45243243488
-38.3355989002	-5.45248945903
-38.3346913607	-5.45255308203
-38.3337923919	-5.45262332198
-38.3329017211	-5.45270020021
-38.332019102	-5.452783738
-38.3315085012	-5.45283654703
-38.3309887177	-5.45289491896
-38.3304588218	-5.45295895795
-38.3299176263	-5.45302880729
-38.3293643025	-5.45310456755
-38.3287965676	-5.45318654513
-38.3282123459	-5.45327503902
-38.3276086555	-5.45337050038
-38.3270281381	-5.45346577262
-38.3264232471	-5.45356827008
-38.3257883657	-5.45367894143
-38.3251129485	-5.45379962335
-38.3237631218	-5.45404761019
-38.3211361976	-5.45454084111
-38.3200479394	-5.4547427931
-38.3189117293	-5.45494827787
-38.31789127	-5.45512590885
-38.3172929226	-5.45522618166
-38.3167173692	-5.45531946553
-38.3161605762	-5.45540641358
-38.3156198962	-5.45548743827
-38.3150923977	-5.45556297156
-38.3145771833	-5.45563313434
-38.3140728376	-5.45569811918
-38.31357828	-5.455758065
-38.3127199658	-5.45585604532
-38.3118534526	-5.45594961913
-38.3109784115	-5.45603882197
-38.3100944749	-5.45612369132
-38.3092013073	-5.45620425991
-38.3082984188	-5.45628057238
-38.3073853449	-5.45635266805
-38.3064615559	-5.45642058876
-38.3055273499	-5.45648431948
-38.3045812358	-5.45654396869
-38.3036225172	-5.45659958038
-38.3026503799	-5.45665120182
-38.3016641244	-5.45669887152
-38.3006625291	-5.45674264986
-38.2996444532	-5.45678258682
-38.2986085089	-5.45681873694
-38.2976083833	-5.45684956405
-38.2965891925	-5.45687708525
-38.2955491315	-5.45690134949
-38.2944858905	-5.45692241081
-38.2933978618	-5.45694030641
-38.2922805855	-5.45695511481
-38.2899402737	-5.45697569343
-38.2875864885	-5.45698435908
-38.284979979	-5.45698313465
-38.2822237942	-5.45697339992
-38.277291499	-5.456947795
-38.2753208586	-5.45693401579
-38.2733502381	-5.45691215939
-38.2713796376	-5.4568822258
-38.2694090569	-5.45684421502
-38.2674384961	-5.45679812706
-38.2654679552	-5.45674396191
-38.2634974342	-5.45668171956
-38.2615269331	-5.45661140003
-38.259556452	-5.45653300331
-38.2575859907	-5.4564465294
-38.2556155493	-5.45635197831
-38.2536451278	-5.45624935002
-38.2516747263	-5.45613864455
-38.2497043446	-5.45601986189
-38.2477339828	-5.45589300204
-38.245763641	-5.455758065
> -L"dykes_equamp"
-40.871736807	-3.272602592
-40.92646441	-3.227392833
> -L"dykes_equamp"
-38.804374398	-5.158273358
-38.788669955	-5.16148563
-38.773679351	-5.167553256
-38.754048798	-5.171836286
-38.739772032	-5.171836286
-38.733704406	-5.17433472
-38.715858449	-5.178974669
> -L"dykes_equamp"
-38.43330512	-4.545343078
-38.415221217	-4.555812707
-38.399040882	-4.574848395
-38.391426607	-4.579607317
-38.376198056	-4.589125161
-38.364776643	-4.596739436
-38.341933818	-4.600546574
-38.325753483	-4.599594789
-38.303862442	-4.607209064
-38.29053746	-4.610064418
-38.272453556	-4.615775124
-38.257225006	-4.617678693
-38.232478611	-4.624341184
-38.222960767	-4.622437615
> -L"dykes_equamp"
-38.919405209	-4.545105132
-38.908459689	-4.545581024
-38.896086491	-4.544153348
-38.879906157	-4.548436377
-38.864677606	-4.550815838
-38.846593702	-4.555574761
-38.831841044	-4.557478329
-38.822799092	-4.55985779
-38.815184817	-4.55985779
-38.802335728	-4.566996173
-38.789486638	-4.566520281
-38.780444687	-4.570327419
-38.769023274	-4.567472066
-38.753794723	-4.568899742
-38.738566173	-4.568899742
-38.726192976	-4.572230988
-38.710012641	-4.57698991
-38.701446581	-4.581272939
-38.686218031	-4.582224724
-38.67527251	-4.580321155
-38.666230558	-4.584128293
-38.65576093	-4.596977382
-38.643387733	-4.60744701
-38.623876152	-4.614585393
-38.611502955	-4.620771992
-38.601509219	-4.623151453
-38.593894944	-4.63124162
-38.580569962	-4.633621082
-38.57152801	-4.634096974
-38.55629946	-4.637904111
-38.545353939	-4.638855896
-38.539167341	-4.644566602
-38.534408419	-4.653132662
-38.529649497	-4.657891584
-38.524414682	-4.665981751
-38.513945054	-4.674547811
-38.504903102	-4.682162086
-38.497764719	-4.694059391
-38.489674552	-4.703101343
-38.478729031	-4.706432588
-38.465879942	-4.714046863
-38.456362098	-4.717854001
-38.446844253	-4.727847737
-38.434946948	-4.736889689
-38.424001428	-4.745931641
-38.415292601	-4.750690563
-38.40434708	-4.761160191
-38.395305128	-4.763539652
-38.382456039	-4.773057496
-38.371034626	-4.777816418
-38.362468566	-4.787334262
-38.353902507	-4.796376214
-38.349143585	-4.802562813
-38.330583789	-4.813032441
-38.317734699	-4.819694932
-38.305837394	-4.825405639
-38.300126688	-4.835399375
-38.289657059	-4.840158297
-38.274904401	-4.846820788
-38.266338342	-4.85157971
-38.251109791	-4.8582422
-38.247778546	-4.865856476
-38.242543732	-4.870139505
> -L"dykes_equamp"
-41.23162669	-2.997343539
-41.208783864	-3.00947879
-41.188082553	-3.017331011
-41.177374979	-3.020900203
> -L"dykes_equamp"
-41.172378111	-3.028752424
-41.153818315	-3.037318484
-41.138113872	-3.041601514
-41.11384337	-3.053736765
-41.094569736	-3.069441207
-41.072440749	-3.080148782
-41.053167114	-3.096567063
-41.040318025	-3.110129991
-41.026755097	-3.130117463
-41.008195301	-3.142966553
> -L"dykes_equamp"
-40.925033139	-3.226128715
-40.892910415	-3.251826894
-40.867926075	-3.273242043
-40.852221632	-3.286804971
-40.829378806	-3.305364766
-40.801539113	-3.331062946
-40.787262347	-3.345339711
> -L"dykes_equamp"
-41.300526958	-2.997521999
-41.291009114	-3.007039843
-41.280896404	-3.014178226
-41.267809369	-3.017747417
-41.252937737	-3.021316609
-41.232712319	-3.029644722
-41.223194475	-3.034403644
-41.2124869	-3.042731758
-41.196425539	-3.04868041
> -L"dykes_equamp"
-41.067059714	-3.339035045
-41.053377814	-3.350337484
-41.036721586	-3.365803981
-41.024824281	-3.372347499
-41.014711572	-3.384839669
> -L"dykes_equamp"
-40.80948306	-3.254564179
-40.794611429	-3.262297427
-40.774980876	-3.273005002
-40.751781131	-3.290256094
-40.747617074	-3.299773938
> -L"dykes_equamp"
-40.923132067	-3.066155482
-40.904096379	-3.074483596
-40.89636313	-3.079837383
> -L"dykes_equamp"
-40.816476693	-3.521203605
-40.790778514	-3.529769664
-40.774122287	-3.535004479
> -L"dykes_equamp"
-40.846457902	-3.537859832
-40.814097232	-3.549757137
-40.799820466	-3.555943735
> -L"dykes_equamp"
-40.872631973	-3.557371412
-40.85692753	-3.558799089
-40.84169898	-3.566413364
-40.832181136	-3.570220502
> -L"dykes_equamp"
-40.695475152	-3.952593936
-40.684767578	-3.955092371
-40.678699952	-3.956876966
-40.670133892	-3.958661562
-40.662995509	-3.961159996
-40.65014642	-3.964015349
> -L"dykes_equamp"
-40.777804503	-3.191999226
-40.77066612	-3.201992962
-40.760672384	-3.212938483
-40.75115454	-3.22102865
-40.731167067	-3.223884003
-40.71451084	-3.22959471
> -L"dykes_equamp"
-39.800799797	-4.236582608
-39.782358974	-4.243720991
-39.760943825	-4.247885047
-39.743692733	-4.25502343
-39.725846775	-4.255618296
-39.71394947	-4.257402891
-39.699077839	-4.263351544
-39.68896513	-4.268110466
-39.673498633	-4.274653984
-39.650298888	-4.277033445
-39.636022122	-4.279412906
-39.622340221	-4.283576962
-39.608063455	-4.286551289
> -L"dykes_equamp"
-40.153370483	-3.388366228
-40.143584949	-3.398330221
-40.135851701	-3.402494278
-40.131092779	-3.405171172
-40.123359531	-3.405468604
-40.118600609	-3.404873739
-40.113246821	-3.412012122
-40.105513573	-3.414986448
-40.097482892	-3.418258207
-40.089749644	-3.41855564
> -L"dykes_equamp"
-38.911999727	-4.630670922
-38.892726093	-4.64851688
-38.874880136	-4.662793646
-38.857748016	-4.678498088
-38.845612765	-4.696344046
-38.831335999	-4.714903842
-38.819914586	-4.735605153
-38.802782467	-4.749881919
-38.792788731	-4.76201717
-38.783508833	-4.772010906
-38.775656612	-4.779149289
> -L"dykes_equamp"
-38.73425399	-4.80413363
-38.706414296	-4.833401
-38.694992884	-4.843394736
-38.683571471	-4.843394736
-38.660728645	-4.847677766
-38.647879556	-4.85838534
-38.627178245	-4.872662107
-38.612187641	-4.885511196
-38.597910875	-4.892649579
> -L"dykes_equamp"
-38.904742371	-4.419493758
-38.892250201	-4.430796198
-38.882732357	-4.43555512
-38.873809378	-4.439719176
-38.86607613	-4.448642155
-38.857153151	-4.455185673
> -L"dykes_equamp"
-39.89581892	-4.232470844
-39.884754427	-4.235683117
-39.869049984	-4.242107661
-39.848705592	-4.248175287
-39.82871812	-4.251387559
-39.817296707	-4.251387559
-39.803019941	-4.256741346
-39.793026205	-4.257455185
-39.786958579	-4.255670589
-39.779820196	-4.25531367
-39.770540298	-4.25531367
> -L"dykes_equamp"
-39.009366586	-4.389991163
-38.989141167	-4.404267929
-38.946310869	-4.426872808
-38.918947067	-4.44293417
> -L"dykes_equamp"
-40.787262347	-3.345339711
-40.778234103	-3.361619842
-40.758008684	-3.373517147
-40.729455152	-3.386604183
> -L"dykes_equamp"
-40.698641132	-3.259065073
-40.680081336	-3.277624869
-40.651051912	-3.291901635
> -L"dykes_equamp"
-40.850212798	-3.602072308
-40.838791385	-3.609686584
-40.821659266	-3.617300859
-40.805003039	-3.627770487
> -L"dykes_equamp"
-40.829273541	-3.595409818
-40.813093207	-3.604451769
-40.792629842	-3.61539729
> -L"dykes_equamp"
-39.917166651	-4.2503981
-39.876120949	-4.265269731
-39.841023899	-4.272408114
> -L"dykes_equamp"
-38.935159128	-3.766495047
-38.881026391	-3.779582082
-38.842360149	-3.793858848
-38.809047695	-3.811704806
-38.791201738	-3.817653458
-38.74956117	-3.823007246
-38.704946276	-3.834309685
-38.67936707	-3.848586451
> -L"dykes_equamp"
-38.709586225	-3.74983882
-38.669135388	-3.759356664
-38.623925629	-3.771253969
-38.583474792	-3.78493587
-38.522798536	-3.806945884
-38.49721933	-3.818248324
> -L"dykes_equamp"
-38.156900886	-4.5447057
-38.140244659	-4.547085161
-38.125967893	-4.552795868
-38.111215234	-4.559458359
-38.097414361	-4.565644957
-38.083613487	-4.567072634
-38.077426888	-4.563741388
-38.065053691	-4.563741388
> -L"dykes_equamp"
-39.724721251	-6.795575024
-39.699142045	-6.803308272
-39.694977988	-6.80985179
-39.671183378	-6.818179903
-39.643819577	-6.831266939
-39.617645506	-6.836025861
-39.598014952	-6.84613857
-39.577789534	-6.849112896
-39.552210328	-6.855061549
> -L"dykes_equamp"
-38.273722308	-4.659233493
-38.2733299782	-4.65959412647
-38.2729354298	-4.65995129036
-38.2725386626	-4.66030498468
-38.2721396768	-4.66065520944
-38.2717384723	-4.66100196462
-38.2713350491	-4.66134525023
-38.2709294073	-4.66168506627
-38.2705215467	-4.66202141275
-38.2701114675	-4.66235428965
-38.2696991696	-4.66268369698
-38.2692846531	-4.66300963474
-38.2688679178	-4.66333210293
-38.2684489639	-4.66365110155
-38.2680277913	-4.66396663061
-38.2676044	-4.66427869009
-38.26717879	-4.66458728
-38.2669222054	-4.66476934718
-38.2666611969	-4.6649497074
-38.2663956588	-4.66512843371
-38.266125472	-4.66530560642
-38.2658505271	-4.66548129761
-38.2655706624	-4.66565561111
-38.2652857234	-4.66582864324
-38.2649955322	-4.66600050197
-38.2647002011	-4.66617112745
-38.2643992161	-4.66634082301
-38.2640923376	-4.66650972385
-38.2637792824	-4.66667798585
-38.2634598082	-4.66684574054
-38.2631334809	-4.66701321717
-38.2627998929	-4.66718062503
-38.2624585421	-4.66734821614
-38.2621334167	-4.66750458232
-38.2618005166	-4.66766161828
-38.261459207	-4.66781962368
-38.2611086658	-4.66797897922
-38.2607483364	-4.66813994265
-38.260376585	-4.66830324842
-38.2599919207	-4.66846955195
-38.2595921508	-4.66863980163
-38.2588431315	-4.66895274007
-38.2580092711	-4.66929384552
-38.2571655338	-4.66963370731
-38.2549049414	-4.6705376556
-38.2542285379	-4.67081152028
-38.2536226607	-4.67106011532
-38.2529342685	-4.67134763215
-38.2522939998	-4.67162114777
-38.251689429	-4.67188597432
-38.2511142861	-4.67214486719
-38.2507676985	-4.67230458744
-38.2504298715	-4.67246322615
-38.2501000778	-4.67262112493
-38.2497777484	-4.67277855637
-38.2494622722	-4.67293582054
-38.2491533415	-4.67309307261
-38.248850581	-4.67325050356
-38.24855368	-4.67340827508
-38.2482619268	-4.67356677301
-38.2479755229	-4.67372589586
-38.2476942447	-4.67388576779
-38.2474179007	-4.67404649776
-38.2471462893	-4.67420820348
-38.2468792799	-4.67437096325
-38.2466167278	-4.67453486532
-38.246358506	-4.674699989
-38.2459379124	-4.67497449854
-38.2455158249	-4.67525453171
-38.2450921274	-4.67554016552
-38.2446666922	-4.67583148607
-38.2442394017	-4.67612857368
-38.2438100921	-4.67643154187
-38.2433786083	-4.67674050014
-38.2429447771	-4.67705557247
-38.2425086507	-4.67737671738
-38.2420697922	-4.67770425308
-38.2416279846	-4.67803834142
-38.2411829812	-4.67837916895
-38.2407345635	-4.67872690243
-38.2402823861	-4.67908180891
-38.2398261259	-4.67944414203
-38.239365405	-4.67981420173
-38.2389085125	-4.68018521537
-38.2384464737	-4.68056435776
-38.2379787916	-4.68095203656
-38.2375048638	-4.68134875107
-38.2370242104	-4.6817549007
-38.2365358302	-4.68217132934
-38.2360388039	-4.68259882049
-38.2355319413	-4.68303839773
-38.2350201409	-4.68348574906
-38.2344956359	-4.6839476011
-38.2333992326	-4.68492299474
-38.2322209652	-4.68598386599
-38.23089201	-4.68719216
-38.2304640321	-4.68758731608
-38.2300316999	-4.68799549734
-38.2295940844	-4.68841758009
-38.2291499795	-4.68885472727
-38.2286986207	-4.68930767284
-38.2282375421	-4.68977887362
-38.2277645409	-4.69027057837
-38.2272762836	-4.69078625082
-38.2268723301	-4.69121852894
-38.2264524474	-4.69167269159
-38.2260122662	-4.69215345914
-38.2255432131	-4.69267019249
-38.2246794582	-4.69363066029
-38.222613272	-4.69594256819
-38.2220582407	-4.6965589154
-38.2215553918	-4.69711298402
-38.2210275251	-4.69768890239
-38.2205282979	-4.69822707489
-38.2200495628	-4.69873628107
-38.2195869278	-4.69922118531
-38.2191139345	-4.69970893322
-38.2186521371	-4.70017668427
-38.2181992943	-4.70062670752
-38.2177538187	-4.70106057902
-38.2173139464	-4.7014800045
-38.2168790116	-4.70188560623
-38.2164480716	-4.70227826291
-38.216020378	-4.702658656
-38.215517427	-4.70309725991
-38.2150073834	-4.70353570499
-38.214490135	-4.70397408793
-38.2139655576	-4.70441251396
-38.2134335348	-4.70485108049
-38.2128939076	-4.70528991896
-38.2123465228	-4.70572915388
-38.2117912096	-4.70616892243
-38.2112279983	-4.70660920381
-38.2106564807	-4.70705032035
-38.2100764411	-4.70749243846
-38.2094876353	-4.70793574432
-38.2088898418	-4.70838040531
-38.2082827256	-4.7088266711
-38.2076659684	-4.70927477575
-38.2070392022	-4.70972498659
-38.2064086218	-4.71017293196
-38.2057674	-4.7106235382
-38.2051150508	-4.71107714674
-38.2044509977	-4.71153415866
-38.2037747534	-4.71199491076
-38.2030854209	-4.7124600158
-38.2023821627	-4.71293003897
-38.2016639399	-4.71340567468
-38.200933221	-4.71388531989
-38.2001850743	-4.71437224253
-38.1994178443	-4.71486752059
-38.1986293144	-4.715372585
-38.1978181887	-4.71588827545
-38.1969796172	-4.71641768451
-38.195200095	-4.717530287
-38.1945458884	-4.71793286263
-38.1938820012	-4.71833333054
-38.1932081245	-4.71873187704
-38.1925239081	-4.71912870928
-38.1918290351	-4.7195240121
-38.1911230228	-4.71991806106
-38.1904054126	-4.7203111122
-38.1896756725	-4.72070345696
-38.1889342408	-4.72109487444
-38.1881794675	-4.72148625024
-38.1874106219	-4.72187796326
-38.1866268287	-4.72227045966
-38.1858273616	-4.72266410625
-38.18501082	-4.72305959562
-38.1841758993	-4.72345756
-38.1833209502	-4.7238587857
-38.1825965052	-4.72419412098
-38.1818556852	-4.72453292413
-38.1810969687	-4.72487589122
-38.1803183695	-4.72522392036
-38.1795185941	-4.72557759705
-38.1786935883	-4.72593872127
-38.1778396708	-4.72630890525
-38.1769513061	-4.72669054938
-38.1753818357	-4.72735742901
-38.1736331945	-4.72809176085
-38.1719175294	-4.72880624525
-38.1675425664	-4.73062109234
-38.1651531563	-4.73162090222
-38.1638959204	-4.73215291904
-38.1627210864	-4.73265511326
-38.1616069733	-4.73313675593
-38.1605424304	-4.73360267429
-38.1593121542	-4.73414907681
-38.1581314319	-4.7346825446
-38.15699263	-4.73520652816
-38.1558906821	-4.73572336115
-38.1548200217	-4.73623567369
-38.1537788808	-4.73674433186
-38.1532684943	-4.73699772259
-38.1527645426	-4.73725066363
-38.1522667649	-4.73750328579
-38.151774931	-4.737755706
-38.1501346562	-4.73860556996
-38.1484970637	-4.73946057024
-38.1468621534	-4.74032070685
-38.1452299253	-4.74118597977
-38.1436003794	-4.74205638903
-38.1419735158	-4.7429319346
-38.1403493343	-4.7438126165
-38.1387278351	-4.74469843473
-38.1371090181	-4.74558938927
-38.1354928833	-4.74648548014
-38.1338794308	-4.74738670734
-38.1322686604	-4.74829307085
-38.1306605723	-4.74920457069
-38.1290551664	-4.75012120686
-38.1274524427	-4.75104297934
-38.1258524013	-4.75196988815
-38.124255042	-4.75290193328
-38.122660365	-4.75383911474
-38.1210683702	-4.75478143252
-38.1194790577	-4.75572888662
-38.1178924273	-4.75668147704
-38.1163084792	-4.75763920379
-38.1147272133	-4.75860206686
-38.1131486296	-4.75957006625
-38.1115727281	-4.76054320196
-38.1099995088	-4.761521474
-38.1084289718	-4.76250488236
-38.106861117	-4.76349342704
-38.1052959444	-4.76448710805
-38.1037334541	-4.76548592538
-38.1021736459	-4.76648987903
-38.10061652	-4.767498969
> -L"dykes_equamp"
-39.53364691	-4.532527194
-39.5316144617	-4.53298310509
-39.5295812134	-4.53342639311
-39.527547165	-4.53385705807
-39.5255123165	-4.53427509996
-39.523476668	-4.53468051879
-39.5214402194	-4.53507331455
-39.5194029707	-4.53545348724
-39.517364922	-4.53582103687
-39.5153260732	-4.53617596343
-39.5132864243	-4.53651826692
-39.5112459754	-4.53684794735
-39.5092047264	-4.53716500471
-39.5071626773	-4.53746943901
-39.5051198282	-4.53776125024
-39.503076179	-4.5380404384
-39.5010317298	-4.5383070035
-39.4989864805	-4.53856094553
-39.4969404311	-4.53880226449
-39.4948935816	-4.53903096039
-39.4928459321	-4.53924703322
-39.4907974825	-4.53945048298
-39.4887482329	-4.53964130968
-39.4866981832	-4.53981951331
-39.4846473334	-4.53998509388
-39.4825956836	-4.54013805137
-39.4805432337	-4.54027838581
-39.4784899837	-4.54040609717
-39.4764359337	-4.54052118547
-39.4743810836	-4.5406236507
-39.4723254335	-4.54071349287
-39.4702689833	-4.54079071197
-39.468211733	-4.540855308
-39.465192186	-4.54093361795
-39.4638193266	-4.54096330083
-39.4625097292	-4.54098730066
